cid;aid;product;period;act_age;act_cc;act_loaninc;app_income;app_loan_amount;app_n_installments;app_number_of_children;app_spendings;app_installment;app_char_branch;app_char_gender;app_char_job_code;app_char_marital_status;app_char_city;app_char_home_status;app_char_cars;act_call_cc;act_cins_n_loan;act_ccss_n_loan;act_call_n_loan;act_cins_seniority;act_cins_min_seniority;act_cins_n_loans_hist;act_cins_n_statC;act_cins_n_statB;act_cins_n_loans_act;act_cins_maxdue;act_cins_min_pninst;act_cins_min_lninst;act_cins_utl;act_cins_dueutl;act_cins_cc;act_ccss_seniority;act_ccss_min_seniority;act_ccss_n_loans_hist;act_ccss_n_statC;act_ccss_n_statB;act_ccss_n_loans_act;act_ccss_maxdue;act_ccss_min_pninst;act_ccss_min_lninst;act_ccss_utl;act_ccss_dueutl;act_ccss_cc;act_cus_active;act_CMaxI_Days;agr3_Mean_CMaxI_Days;ags3_Mean_CMaxI_Days;agr3_Max_CMaxI_Days;ags3_Max_CMaxI_Days;agr3_Min_CMaxI_Days;ags3_Min_CMaxI_Days;act_CMaxI_Due;agr3_Mean_CMaxI_Due;ags3_Mean_CMaxI_Due;agr3_Max_CMaxI_Due;ags3_Max_CMaxI_Due;agr3_Min_CMaxI_Due;ags3_Min_CMaxI_Due;act_CMaxC_Days;agr3_Mean_CMaxC_Days;ags3_Mean_CMaxC_Days;agr3_Max_CMaxC_Days;ags3_Max_CMaxC_Days;agr3_Min_CMaxC_Days;ags3_Min_CMaxC_Days;act_CMaxC_Due;agr3_Mean_CMaxC_Due;ags3_Mean_CMaxC_Due;agr3_Max_CMaxC_Due;ags3_Max_CMaxC_Due;agr3_Min_CMaxC_Due;ags3_Min_CMaxC_Due;act_CMaxA_Days;agr3_Mean_CMaxA_Days;ags3_Mean_CMaxA_Days;agr3_Max_CMaxA_Days;ags3_Max_CMaxA_Days;agr3_Min_CMaxA_Days;ags3_Min_CMaxA_Days;act_CMaxA_Due;agr3_Mean_CMaxA_Due;ags3_Mean_CMaxA_Due;agr3_Max_CMaxA_Due;ags3_Max_CMaxA_Due;agr3_Min_CMaxA_Due;ags3_Min_CMaxA_Due;act3_n_arrears;act3_n_arrears_days;act3_n_good_days;agr6_Mean_CMaxI_Days;ags6_Mean_CMaxI_Days;agr6_Max_CMaxI_Days;ags6_Max_CMaxI_Days;agr6_Min_CMaxI_Days;ags6_Min_CMaxI_Days;agr6_Mean_CMaxI_Due;ags6_Mean_CMaxI_Due;agr6_Max_CMaxI_Due;ags6_Max_CMaxI_Due;agr6_Min_CMaxI_Due;ags6_Min_CMaxI_Due;agr6_Mean_CMaxC_Days;ags6_Mean_CMaxC_Days;agr6_Max_CMaxC_Days;ags6_Max_CMaxC_Days;agr6_Min_CMaxC_Days;ags6_Min_CMaxC_Days;agr6_Mean_CMaxC_Due;ags6_Mean_CMaxC_Due;agr6_Max_CMaxC_Due;ags6_Max_CMaxC_Due;agr6_Min_CMaxC_Due;ags6_Min_CMaxC_Due;agr6_Mean_CMaxA_Days;ags6_Mean_CMaxA_Days;agr6_Max_CMaxA_Days;ags6_Max_CMaxA_Days;agr6_Min_CMaxA_Days;ags6_Min_CMaxA_Days;agr6_Mean_CMaxA_Due;ags6_Mean_CMaxA_Due;agr6_Max_CMaxA_Due;ags6_Max_CMaxA_Due;agr6_Min_CMaxA_Due;ags6_Min_CMaxA_Due;act6_n_arrears;act6_n_arrears_days;act6_n_good_days;agr9_Mean_CMaxI_Days;ags9_Mean_CMaxI_Days;agr9_Max_CMaxI_Days;ags9_Max_CMaxI_Days;agr9_Min_CMaxI_Days;ags9_Min_CMaxI_Days;agr9_Mean_CMaxI_Due;ags9_Mean_CMaxI_Due;agr9_Max_CMaxI_Due;ags9_Max_CMaxI_Due;agr9_Min_CMaxI_Due;ags9_Min_CMaxI_Due;agr9_Mean_CMaxC_Days;ags9_Mean_CMaxC_Days;agr9_Max_CMaxC_Days;ags9_Max_CMaxC_Days;agr9_Min_CMaxC_Days;ags9_Min_CMaxC_Days;agr9_Mean_CMaxC_Due;ags9_Mean_CMaxC_Due;agr9_Max_CMaxC_Due;ags9_Max_CMaxC_Due;agr9_Min_CMaxC_Due;ags9_Min_CMaxC_Due;agr9_Mean_CMaxA_Days;ags9_Mean_CMaxA_Days;agr9_Max_CMaxA_Days;ags9_Max_CMaxA_Days;agr9_Min_CMaxA_Days;ags9_Min_CMaxA_Days;agr9_Mean_CMaxA_Due;ags9_Mean_CMaxA_Due;agr9_Max_CMaxA_Due;ags9_Max_CMaxA_Due;agr9_Min_CMaxA_Due;ags9_Min_CMaxA_Due;act9_n_arrears;act9_n_arrears_days;act9_n_good_days;agr12_Mean_CMaxI_Days;ags12_Mean_CMaxI_Days;agr12_Max_CMaxI_Days;ags12_Max_CMaxI_Days;agr12_Min_CMaxI_Days;ags12_Min_CMaxI_Days;agr12_Mean_CMaxI_Due;ags12_Mean_CMaxI_Due;agr12_Max_CMaxI_Due;ags12_Max_CMaxI_Due;agr12_Min_CMaxI_Due;ags12_Min_CMaxI_Due;agr12_Mean_CMaxC_Days;ags12_Mean_CMaxC_Days;agr12_Max_CMaxC_Days;ags12_Max_CMaxC_Days;agr12_Min_CMaxC_Days;ags12_Min_CMaxC_Days;agr12_Mean_CMaxC_Due;ags12_Mean_CMaxC_Due;agr12_Max_CMaxC_Due;ags12_Max_CMaxC_Due;agr12_Min_CMaxC_Due;ags12_Min_CMaxC_Due;agr12_Mean_CMaxA_Days;ags12_Mean_CMaxA_Days;agr12_Max_CMaxA_Days;ags12_Max_CMaxA_Days;agr12_Min_CMaxA_Days;ags12_Min_CMaxA_Days;agr12_Mean_CMaxA_Due;ags12_Mean_CMaxA_Due;agr12_Max_CMaxA_Due;ags12_Max_CMaxA_Due;agr12_Min_CMaxA_Due;ags12_Min_CMaxA_Due;act12_n_arrears;act12_n_arrears_days;act12_n_good_days;act_CCss_Acp;act_CCss_All;act_CIns_Acp;act_CIns_All;act_CAll_Acp;act_CAll_All;act_CCss_Acp5y;act_CCss_All5y;act_CIns_Acp5y;act_CIns_All5y;act_CAll_Acp5y;act_CAll_All5y
418068;ins2008091900101;ins;200809;61;0.6593727206;4.2713347921;1371;5856;24;2;660;244;Radio-TV;Female;Retired;Maried;Big;Owner;Owner;0.6593727206;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6560;ins2008091900102;ins;200809;89;0.6283724978;4.637075718;2298;10656;24;0;1000;444;Fenitures;Male;Retired;Widowed;Medium;Owner;Owner;0.6283724978;1;0;1;339;81;7;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;7;7;;;;;;
418069;ins2008091900111;ins;200809;63;0.5242334322;3.5608308605;1011;3600;24;0;380;150;Fenitures;Female;Retired;Maried;Medium;Owner;Owner;0.5242334322;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418070;ins2008091900121;ins;200809;54;0.9039548023;5.4237288136;354;1920;12;2;160;160;Radio-TV;Male;Retired;Maried;Small;Owner;Owner;0.9039548023;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30040;ins2008091900122;ins;200809;70;0.8855670103;4.6886597938;970;4548;12;0;480;379;Computers;Male;Retired;Divorced;Big;Owner;Owner;0.8855670103;1;0;1;320;129;4;4;0;;;;;;;;179;125;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;4;4;6;6;;;;;;
418071;ins2008091900131;ins;200809;47;0.5473684211;1.0666666667;1710;1824;24;2;860;76;Radio-TV;Male;Permanent;Maried;Medium;Owner;Owner;0.5473684211;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30897;ins2008091900132;ins;200809;74;0.6132971506;1.1723202171;737;864;12;0;380;72;DiY;Male;Retired;Widowed;Medium;Owner;Owner;0.6132971506;1;0;1;319;64;4;3;1;;;;;;;;118;118;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;4;6;5;8;;;;;;
119718;ins2008091900133;ins;200809;87;0.4514683922;0.6391239423;2009;1284;12;0;800;107;Radio-TV;Female;Retired;Widowed;Large;Owner;Owner;0.4514683922;1;0;1;246;246;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
418072;ins2008091900141;ins;200809;47;0.4838150289;1.5052023121;1730;2604;12;1;620;217;Fenitures;Male;Contract;Maried;Small;Owner;Owner;0.4838150289;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21375;ins2008091900142;ins;200809;89;0.7527047913;7.6785162287;647;4968;24;0;280;207;Fenitures;Female;Retired;Divorced;Big;Owner;Owner;0.7527047913;1;0;1;327;100;9;1;8;;;;;;;;323;95;19;9;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;22;9;10;28;32;;;;;;
78611;ins2008091900143;ins;200809;85;0.4457746479;0.785915493;1420;1116;12;0;540;93;Radio-TV;Male;Retired;Widowed;Large;Owner;Owner;0.4457746479;1;0;1;280;127;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;
418073;ins2008091900151;ins;200809;53;0.3798852145;0.5575293796;3659;2040;12;0;1220;170;Fenitures;Female;Owner company;Maried;Medium;Rental;Owner;0.3798852145;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418074;ins2008091900161;ins;200809;41;0.3323198541;0.7771359076;3289;2556;12;0;880;213;Fenitures;Male;Permanent;Maried;Medium;Owner;No;0.3323198541;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3294;ins2008091900163;ins;200809;90;0.715851602;5.8482293423;1186;6936;24;0;560;289;DiY;Male;Retired;Widowed;Medium;Owner;Owner;1.3532883642;2;2;4;342;4;10;9;0;1;0;3;9;0.25;0;0.7588532884;23;5;2;0;0;2;1;3;2;0.5208333333;0.0208333333;0.8229342327;1;11;11;11;15;15;7;7;0;0;0;0;0;0;0;15;15;15;15;15;15;15;1;0.6666666667;0.6666666667;1;1;0;0;15;15;15;15;15;15;15;1;0.6666666667;0.6666666667;1;1;0;0;2;0;0;M;12;M;15;M;7;M;0;M;0;M;0;M;14.sie;M;15;M;14;0.8333333333;0.8333333333;1;1;0;0;M;15;M;15;M;15;0.8333333333;0.8333333333;1;1;0;0;5;0;0;M;12;M;15;M;7;M;0;M;0;M;0;M;14.125;M;15;M;12;0.5555555556;0.5555555556;1;1;0;0;M;14.25;M;15;M;12;0.5555555556;0.5555555556;1;1;0;0;5;0;3;M;12.lut;M;15;M;7;M;0;M;0;M;0;M;13.727272727;M;15;M;10;0.4166666667;0.4166666667;1;1;0;0;M;14.090909091;M;15;M;12;0.4166666667;0.4166666667;1;1;0;0;5;0;6;2;2;10;10;12;12;2;2;2;2;4;4
418075;ins2008091900171;ins;200809;49;0.331819558;0.348773842;3303;1152;12;0;1000;96;Computers;Female;Permanent;Single;Medium;Owner;Owner;0.331819558;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54858;ins2008091900172;ins;200809;58;0.696;0.992;1500;1488;12;0;920;124;Fenitures;Female;Retired;Maried;Small;Owner;Owner;0.696;1;0;1;299;194;3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;;;;;;
418076;ins2008091900181;ins;200809;52;0.4946034725;0.7545753168;2131;1608;12;2;920;134;Fenitures;Female;Contract;Maried;Big;Owner;Owner;0.4946034725;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7316;ins2008091900183;ins;200809;81;1.0417690418;7.4889434889;814;6096;12;0;340;508;Computers;Male;Retired;Divorced;Medium;Owner;Owner;1.4680589681;2;1;3;338;32;9;8;0;1;0;31;5;0.8611111111;0;0.5884520885;318;11;10;1;8;1;2;8;16;0.3333333333;0.0833333333;0.6732186732;1;9;10.666666667;10.666666667;13;13;9;9;0;0;0;0;0;0;0;17;M;16;M;17;M;15;2;1.6666666667;1.6666666667;2;2;1;1;17;14;14;17;17;10;10;2;1.6666666667;1.6666666667;2;2;1;1;3;1;1;12.333333333;12.333333333;15;15;9;9;0;0;0;0;0;0;M;14.cze;M;17;M;13;1.3333333333;1.3333333333;2;2;1;1;14.166666667;14.166666667;17;17;10;10;1.3333333333;1.3333333333;2;2;1;1;6;1;3;12.222222222;12.222222222;15;15;9;9;0;0;0;0;0;0;M;14.375;M;17;M;13;1.2222222222;1.2222222222;2;2;1;1;14.111111111;14.111111111;17;17;10;10;1.2222222222;1.2222222222;2;2;1;1;9;1;5;12.583333333;12.583333333;15;15;9;9;0;0;0;0;0;0;M;14.mar;M;17;M;13;1;1;2;2;0;0;14.166666667;14.166666667;17;17;10;10;1;1;2;2;0;0;10;1;6;10;11;9;10;19;21;3;4;2;3;5;7
89307;ins2008091900192;ins;200809;74;0.5725528775;1.7943925234;2033;3648;12;0;860;304;Computers;Female;Retired;Widowed;Big;Owner;Owner;0.5725528775;1;0;1;271;175;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;
2925;ins2008091900193;ins;200809;80;0.8513274336;17.904424779;565;10116;36;0;200;281;Fenitures;Female;Retired;Divorced;Big;Owner;Owner;0.8513274336;1;0;1;342;169;11;11;0;;;;;;;;341;165;42;22;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;62;11;12;53;74;;;;;;
418078;ins2008091900201;ins;200809;48;0.3755044391;1.1670702179;4956;5784;24;1;1620;241;Radio-TV;Male;Owner company;Maried;Medium;Owner;Owner;0.3755044391;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17771;ins2008091900202;ins;200809;80;0.5537145911;1.5136290754;1871;2832;12;0;800;236;Computers;Female;Retired;Divorced;Medium;Owner;Owner;0.6648850882;1;1;2;330;227;5;5;0;;;;;;;;325;147;39;29;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;75;5;5;44;80;;15;;;;15
27123;ins2008091900203;ins;200809;81;0.649543379;2.8630136986;876;2508;12;0;360;209;Radio-TV;Male;Retired;Divorced;Medium;Owner;Owner;0.649543379;1;0;1;322;91;7;7;0;;;;;;;;77;61;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;7;7;9;10;1;2;;;1;2
418079;ins2008091900211;ins;200809;69;0.7010357815;3.4915254237;2124;7416;24;1;1180;309;Fenitures;Female;Retired;Widowed;Small;Owner;Owner;0.7010357815;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175752;ins2008091900213;ins;200809;76;0.5704225352;1.3521126761;1136;1536;12;0;520;128;Fenitures;Female;Retired;Widowed;Big;Owner;Owner;0.5704225352;1;0;1;200;200;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
418080;ins2008091900221;ins;200809;61;0.640944167;8.0399455288;2203;17712;36;0;920;492;Radio-TV;Male;Permanent;Divorced;Medium;Owner;Owner;0.640944167;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135104;ins2008091900222;ins;200809;85;0.5474504249;3.9603399433;1412;5592;24;0;540;233;Radio-TV;Male;Retired;Widowed;Large;Owner;Owner;0.5474504249;1;0;1;233;110;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;
418081;ins2008091900231;ins;200809;75;0.46141607;0.9546539379;1257;1200;12;0;480;100;Radio-TV;Male;Retired;Widowed;Large;Rental;Owner;0.46141607;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19686;ins2008091900232;ins;200809;82;0.3342175066;0.6684350133;1508;1008;12;0;420;84;Radio-TV;Female;Retired;Divorced;Medium;Owner;Owner;0.3342175066;1;0;1;328;146;7;7;0;;;;;;;;282;98;24;14;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;44;7;7;31;51;;10;;;;10
418082;ins2008091900241;ins;200809;37;0.2512315271;1.8259441708;1827;3336;24;0;320;139;Radio-TV;Male;Permanent;Maried;Medium;Rental;No;0.2512315271;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418083;ins2008091900251;ins;200809;65;0.6128472222;2.7708333333;576;1596;12;0;220;133;Radio-TV;Female;Retired;Maried;Small;Owner;Owner;0.6128472222;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418084;ins2008091900261;ins;200809;65;0.4820730117;0.778357236;3068;2388;12;0;1280;199;Radio-TV;Female;Permanent;Divorced;Big;Owner;Owner;0.4820730117;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418085;ins2008091900271;ins;200809;41;0.3734385273;1.16765286;1521;1776;12;0;420;148;DiY;Male;Permanent;Maried;Large;Owner;Owner;0.3734385273;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26737;ins2008091900273;ins;200809;77;0.6138279933;3.8853288364;593;2304;36;0;300;64;Radio-TV;Male;Retired;Divorced;Big;Owner;Owner;0.6138279933;1;0;1;322;119;6;5;1;;;;;;;;195;165;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;6;6;8;9;;;;;;
418086;ins2008091900281;ins;200809;60;0.7339606501;3.0590248075;1169;3576;12;2;560;298;Radio-TV;Male;Retired;Maried;Big;Owner;Owner;0.7339606501;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
